date,TXN stock,isPartial
2013-07-01,25,False
2013-07-02,0,False
2013-07-03,25,False
2013-07-04,0,False
2013-07-05,27,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,25,False
2013-07-09,0,False
2013-07-10,38,False
2013-07-11,26,False
2013-07-12,27,False
2013-07-13,31,False
2013-07-14,31,False
2013-07-15,64,False
2013-07-16,0,False
2013-07-17,39,False
2013-07-18,26,False
2013-07-19,54,False
2013-07-20,31,False
2013-07-21,0,False
2013-07-22,76,False
2013-07-23,100,False
2013-07-24,25,False
2013-07-25,26,False
2013-07-26,54,False
2013-07-27,0,False
2013-07-28,31,False
2013-07-29,50,False
2013-07-30,37,False
2013-07-31,38,False
